1464798647.04 , 48.98 , 49.65 , 19.13 , 21.21 , 23.14 , 57.51 , 60.31 , 22.26 
1464798647.16 , 48.98 , 52.77 , 39.82 , 34.29 , 39.84 , 46.0 , 46.26 , 42.95 
1464798647.29 , 79.6 , 90.99 , 81.39 , 82.72 , 83.62 , 84.56 , 78.55 , 85.69 
1464798647.41 , 41.56 , 45.41 , 37.66 , 36.87 , 41.56 , 37.91 , 39.58 , 43.26 
1464798647.53 , 88.83 , 87.64 , 62.53 , 61.28 , 66.04 , 87.18 , 90.29 , 74.5 
1464798647.66 , 53.17 , 54.28 , 23.07 , 21.91 , 28.95 , 63.22 , 71.97 , 28.84 
1464798647.78 , 54.16 , 54.38 , 17.23 , 14.33 , 26.08 , 55.1 , 63.56 , 20.94 
1464798647.9 , 66.54 , 69.91 , 40.44 , 37.92 , 42.34 , 66.48 , 72.72 , 47.13 
1464798648.03 , 104.9 , 112.25 , 104.9 , 98.45 , 107.37 , 99.85 , 103.97 , 105.12 
1464798648.15 , 136.69 , 144.16 , 140.03 , 137.13 , 138.79 , 140.68 , 140.53 , 139.92 
1464798648.28 , 107.37 , 110.0 , 101.1 , 103.34 , 106.3 , 112.94 , 110.18 , 104.59 
1464798648.4 , 55.65 , 56.6 , 21.16 , 19.53 , 27.04 , 60.5 , 64.8 , 26.08 
1464798648.52 , 56.13 , 55.07 , 25.51 , 20.42 , 21.07 , 60.03 , 66.04 , 30.16 
1464798648.65 , 58.13 , 60.56 , 23.15 , 18.26 , 21.05 , 57.18 , 69.01 , 27.26 
1464798648.77 , 74.96 , 78.32 , 71.38 , 69.71 , 73.36 , 70.91 , 75.21 , 69.56 
1464798648.9 , 118.71 , 128.59 , 120.75 , 125.37 , 120.61 , 130.55 , 120.79 , 126.07 
1464798649.02 , 76.2 , 81.0 , 73.47 , 71.8 , 71.44 , 73.44 , 71.68 , 76.96 
1464798649.15 , 56.67 , 56.87 , 30.74 , 18.89 , 23.33 , 50.72 , 56.65 , 29.62 
